id,name,lat,lng,vicinity,kecamatan,kabupaten,rating,user_ratings_total,price,jenis_sepakbola,jenis_badminton,jenis_tenis,jenis_voli,jenis_futsal,jenis_basket,fasilitas_wifi,fasilitas_parkir_motor,fasilitas_parkir_mobil,fasilitas_wc,fasilitas_kantin,fasilitas_mushola
F142,Bardosono Futsal,-7.7818999,110.3512402,"Jl. Kyai Mojo No.117, Bener, Kota Yogyakarta",Bener,Yogyakarta,4,69,60000,0,0,0,0,1,0,0,1,1,1,0,1
F887,Bardosono Happy Futsal,-7.807485,110.3898517,"59VQ+2W4, Jl. Prof. DR. Soepomo Sh, Warungboto, Kota Yogyakarta",Warungboto,Yogyakarta,4.4,709,65000,0,0,0,0,1,0,0,1,1,1,1,1
F872,Empat R Futsal,-7.8258692,110.3676861,"Jl. Parangtritis No.161, Brontokusuman, Kota Yogyakarta",Brontokusuman,Yogyakarta,4.4,707,65000,0,0,0,0,1,0,1,1,1,1,1,1
F940,Futsal Jogokaryan,-7.8242298,110.3669764,"Jl. Jogokaryan No.65, Mantrijeron, Kota Yogyakarta",Mantrijeron,Yogyakarta,4.5,1020,68000,0,0,0,0,1,0,0,1,1,1,1,1
C106,Gor Badminton Tompeyan,-7.7846478,110.3547729,"Jl. Tompeyan No.161, Tegalrejo, Kota Yogyakarta",Tegalrejo,Yogyakarta,4.5,79,70000,0,1,0,0,0,0,0,1,1,1,1,1
C234,Gor Bener,-7.7761316,110.3524374,"69F2+GX6, Jl. Bener, Bener, Kota Yogyakarta",Bener,Yogyakarta,4.4,61,65000,0,1,0,0,0,0,0,1,1,1,1,1
C422,Gor Cokrodirjan,-7.7958533,110.3700739,"693C+M24, Gg. Sutedjo, Suryatmajan, Kota Yogyakarta",Suryatmajan,Yogyakarta,4.5,8,60000,0,1,0,0,0,0,1,1,1,1,1,1
C627,Gor Glagahsari,-7.8047163,110.3880414,"Warungboto, Yogyakarta City",Warungboto,Yogyakarta,4.6,107,65000,0,1,0,0,0,0,1,1,1,1,1,1
B675,Gor Multifungsi Akademi Akuntansi Ykpn  ,-7.7846238,110.3836593,"Jl. Gagak Rimang No.4, Klitren, Kota Yogyakarta",Klitren,Yogyakarta,4.5,4,65000,0,0,0,0,0,1,1,1,1,0,1,1
C847,Lapangan Badminton Sambirejo ,-7.8151437,110.393632,"59MV+XF2, Gg. Sambirejo III, Prenggan, Kota Yogyakarta",Prenggan,Yogyakarta,4.2,17,60000,0,1,0,0,0,0,0,1,1,1,0,0
C126,Lapangan Badminton Wirogunan,-7.8136875,110.3766875,"Wirogunan, Yogyakarta City",Wirogunan,Yogyakarta,4.6,47,50000,0,1,0,0,0,0,0,1,1,1,1,0
B54,Lapangan Basket Sss,-7.7974168,110.3578855,"6935+25J, Ngampilan, Yogyakarta City",Ngampilan,Yogyakarta,4.4,164,60000,0,0,0,0,0,1,0,1,1,1,1,1
C28,Lapangan Bulutangkis Suryatmajan,-7.7957819,110.3684331,"6939+M9M, Suryatmajan, Yogyakarta City",Suryatmajan,Yogyakarta,4.5,11,55000,0,1,0,0,0,0,0,1,1,1,0,0
C393,Lapangan Bulutangkis Timpasko,-7.8281574,110.4016317,"5CC2+PJ9, Dolahan, Purbayan, Purbayan, Yogyakarta City",Purbayan,Yogyakarta,4.7,3,50000,0,1,0,0,0,0,0,1,1,1,0,0
B741,Lapangan Indoor Kridosono,-7.7871587,110.3734621,"Jl. Yos Sudarso No.100, Kotabaru, Kota Yogyakarta",Kotabaru,Yogyakarta,4.5,2,70000,0,0,0,0,0,1,0,1,1,0,0,0
S97,Lapangan Karang Kota Gede,-7.82298,110.396604,"Jl. Nyi Pembayun, Prenggan, Kota Yogyakarta",Prenggan,Yogyakarta,4.3,2648,80000,1,0,0,0,0,0,0,1,1,1,1,1
S286,Lapangan Mancasan,-7.805153,110.3528156,"Jl. Kresno, Wirobrajan, Kota Yogyakarta",Wirobrajan,Yogyakarta,4.4,954,70000,1,0,0,0,0,0,0,1,1,1,0,1
S40,Lapangan Pp Ali Maksum Krapyak,-7.8243923,110.3612998,"Jl. Jogokaryan No.12 B, Mantrijeron, Kota Yogyakarta",Mantrijeron,Yogyakarta,4.8,30,75000,1,0,0,0,0,0,0,1,0,1,0,0
V584,Lapangan Rw  Gambiran,-7.819978,110.3911323,"59JR+2F2, Jl. Gambir Sari, Pandeyan, Kota Yogyakarta",Pandeyan,Yogyakarta,5,3,35000,0,0,0,1,0,0,0,1,0,0,0,0
S988,Lapangan Sidokabul,-7.8203091,110.3798864,"59HH+VXC, Lapangan Jl. Sidokabul, Sorosutan, Kota Yogyakarta",Sorosutan,Yogyakarta,4.6,488,80000,1,0,0,0,0,0,0,1,1,1,1,1
V959,Lapangan Suroharjo,-7.8040424,110.3917981,"59WR+9PM, Muja Muju, Yogyakarta City",Muja Muju,Yogyakarta,5,2,30000,0,0,0,1,0,0,0,1,0,0,0,0
T987,Lapangan Tenis Green House,-7.8221715,110.3748489,"59HF+4WP, Brontokusuman, Yogyakarta City",Brontokusuman,Yogyakarta,4.1,8,75000,0,0,1,0,0,0,0,1,0,1,0,1
T399,Lapangan Tenis Polbangtan Yogyakarta,-7.8031737,110.3810656,"59WJ+PCP, Tahunan, Yogyakarta City",Tahunan,Yogyakarta,4.6,5,75000,0,0,1,0,0,0,0,1,1,1,1,0
T664,Lapangan Tennis Pp Polri,-7.7842176,110.3872913,"Jl. Tri Brata No.4, Klitren, Kota Yogyakarta",Klitren,Yogyakarta,4,22,60000,0,0,1,0,0,0,0,1,1,1,0,0
F303,Lempuyangan Futsal,-7.7904826,110.3776719,"695H+R33, Bausasran, Yogyakarta City",Bausasran,Yogyakarta,3.9,22,55000,0,0,0,0,1,0,0,1,0,0,0,0
B77,Mataram Basketball  Spartan Court,-7.7816878,110.366039,"Jl. Kranggan No.7, Cokrodiningratan, Kota Yogyakarta",Cokrodiningratan,Yogyakarta,4.5,6,65000,0,0,0,0,0,1,0,1,1,1,1,1
S953,Minggiran Field,-7.8194178,110.3609572,"Suryodiningratan, Mantrijeron, Jl. Minggiran Barat No.66, Suryodiningratan, Kota Yogyakarta",Suryodiningratan,Yogyakarta,4.4,1749,80000,1,0,0,0,0,0,0,1,1,1,1,1
F501,Mu Futsal,-7.8014813,110.3893976,"Jl. Kusumanegara No.129, Muja Muju, Kota Yogyakarta",Muja Muju,Yogyakarta,4.1,770,65000,0,0,0,0,1,0,1,1,1,1,0,1
F883,Next Futsal,-7.7828864,110.3837101,"698M+RFW, Jl. Urip Sumoharjo, Klitren, Kota Yogyakarta",Klitren,Yogyakarta,4.7,6,58000,0,0,0,0,1,0,0,1,0,0,0,0
F816,Next Futsal,-7.7829618,110.386216,"Jl. Urip Sumoharjo %28Jl.Solo%29 Demangan Gondokusuman Sleman Daerah Istimewa Yogyakarta, Klitren, Kota Yogyakarta",Klitren,Yogyakarta,3.2,20,58000,0,0,0,0,1,0,0,1,0,1,1,0
F54,Pamella Futsal,-7.8240958,110.3776428,"Jl. Lowanu No.88, Sorosutan, Kota Yogyakarta",Sorosutan,Yogyakarta,3.9,114,60000,0,0,0,0,1,0,0,1,1,1,1,1
F28,Pro  Futsal Rri,-7.7793682,110.3878585,"JL. Gejayan, Demangan, Kompleks RRI-Pro 2, Mrican, Mrican, Caturtunggal, Kabupaten Sleman",Caturtunggal,Sleman,4.2,171,65000,0,0,0,0,1,0,1,1,1,1,0,1
C611,Lapangan Badminton Pb,-7.8200691,110.3547008,"59H3+XVG, Gedongkiwo, Yogyakarta City",Gedongkiwo,Yogyakarta,4.6,10,32000,0,1,0,0,0,0,0,1,0,1,1,0
C395,Lapangan Kasunaran,-7.82026,110.3528216,"59H3+V4W, Gedongkiwo, Yogyakarta City",Gedongkiwo,Yogyakarta,4.3,4,30000,0,1,0,0,0,0,0,1,0,1,0,0
C694,Lapak Bocah,-7.8092336,110.3611239,"Ngadisuryan KT 1/219, Patehan, Kota Yogyakarta",Patehan,Yogyakarta,5,2,30000,0,1,0,0,0,0,0,1,0,0,0,0
C448,Gor Badminton,-7.8070752,110.3783495,"59VH+58G, Wirogunan, Yogyakarta City",Wirogunan,Yogyakarta,5,7,30000,0,1,0,0,0,0,0,1,0,0,1,1
C617,Lapangan Badminton,-7.8047479,110.383535,"59WM+4C2, Tahunan, Yogyakarta City",Tahunan,Yogyakarta,4.6,19,35000,0,1,0,0,0,0,0,1,1,1,1,1
C277,Gedung Olahraga Ust,-7.8072822,110.3844417,"Tahunan RT.22, Yogyakarta City",Tahunan RT.22,Yogyakarta,4.8,12,30000,0,1,0,0,0,0,0,1,0,0,0,0
C516,Gedung Bulutangkis Matahari,-7.8315007,110.3691593,"Saman, Bangunharjo, Bantul Regency",Bangunharjo,Bantul,4.2,110,40000,0,1,0,0,0,0,0,1,1,1,1,1
C361,Murah Jati Badminton Courts,-7.8316057,110.3748385,"Jl. Imogiri Barat No.174, Wojo, Bangunharjo, Kabupaten Bantul",Bangunharjo,Bantul,4.3,23,35000,0,1,0,0,0,0,0,1,0,1,0,0
C859,Gor Sbf Bulutangkis Badminton,-7.8101717,110.4056244,"Jl. Wonosari No.5, pandansari, ketandan, Kabupaten Bantul",ketandan,Bantul,4.9,19,35000,0,1,0,0,0,0,0,1,0,0,0,0
C141,Gor Bulutangkis Fik Uny,-7.7746277,110.3828776,"Jl. Kuningan No.19, Karang Malang, Caturtunggal, Kabupaten Sleman",Caturtunggal,Sleman,4.5,175,40000,0,1,0,0,0,0,1,1,1,1,1,1
C723,Lapangan Batminton Klitren Lor,-7.7865519,110.3790261,"Jl. Dr. Wahidin Sudirohusodo No.24, Klitren, Kota Yogyakarta",Klitren,Yogyakarta,5,3,30000,0,1,0,0,0,0,0,1,0,0,0,0
C13,Gor Lembah Ugm,-7.7720131,110.3821253,"Universitas Gadjah Mada, Jl. Olahraga No.1, Caturtunggal, Kabupaten Sleman",Caturtunggal,Sleman,4.5,754,40000,0,1,0,0,0,0,1,1,1,1,1,1
C424,Lapangan Gondolayu,-7.7818554,110.3707448,"699C+775, kampung gondolayu lor, cokrodiningraan, Jetis, yogyakarta, Sarah Istimewa Yogyakarta, Cokrodiningratan, Kota Yogyakarta",Cokrodiningratan,Yogyakarta,4.8,8,32000,0,1,0,0,0,0,0,1,0,0,0,0
C224,Lapangan Gemblakan Bawah,-7.7934995,110.3682878,"6949+J83, Suryatmajan, Yogyakarta City",Suryatmajan,Yogyakarta,4.8,8,32000,0,1,0,0,0,0,0,1,0,0,0,0
C744,Gor Kebon Ndalem Jogoyudan,-7.7840877,110.3678457,"Jl. Kb. Dalem No.3, Gowongan, Kota Yogyakarta",Gowongan,Yogyakarta,5,3,30000,0,1,0,0,0,0,0,1,0,0,0,0
C752,Gor Bosas Badminton,-7.7974346,110.3760968,"Jl. Bausasran No.54, Purwokinanti, Kota Yogyakarta",Purwokinanti,Yogyakarta,4.7,50,35000,0,1,0,0,0,0,1,1,1,1,0,1
C572,Grayag,-7.8004064,110.3544474,"59X3+RQP, Jl. Gampingan, Pakuncen, Kota Yogyakarta",Pakuncen,Yogyakarta,4.8,13,32000,0,1,0,0,0,0,0,1,0,1,1,0
C459,Lapangan Bulu Tangkis Widuri,-7.8052857,110.3455159,"58VW+V6J, Wirobrajan, Yogyakarta City",Wirobrajan,Yogyakarta,4.8,10,32000,0,1,0,0,0,0,0,1,0,1,1,1
C925,Panggung Kesenian Pakudaya Lapangan Rw,-7.7980064,110.3514631,"6922+QHW, Pakuncen, Yogyakarta City",Pakuncen,Yogyakarta,5,2,30000,0,1,0,0,0,0,0,1,0,0,0,0
C969,Gor Badminton Kopertis V Yogyakarta,-7.785241,110.3599393,"6975+VXW, Bumijo, Yogyakarta City",Bumijo,Yogyakarta,4.6,16,32000,0,1,0,0,0,0,0,1,0,1,0,1
C885,Gedung Serbaguna Tompeyan,-7.7840947,110.3548544,"Jl. Tompeyan No.218, Tegalrejo, Kota Yogyakarta",Tegalrejo,Yogyakarta,4.8,14,32000,0,1,0,0,0,0,0,1,1,1,1,0
C803,Gor Badminton Blpt,-7.7817575,110.3541655,"Jl. Kyai Mojo No.70, Bener, Kota Yogyakarta",Bener,Yogyakarta,4.4,89,35000,0,1,0,0,0,0,1,1,1,1,1,1
C680,Gor Badminton Kelurahan Kricak,-7.7742075,110.359457,"69G5+8QG, Kricak, Yogyakarta City",Kricak,Yogyakarta,4.1,7,32000,0,1,0,0,0,0,0,1,1,0,0,0
S642,Lapangan Sumbersari,-7.7787445,110.2714109,"67CC+GH3, Jl. Sumbersari Jl. Dakawon, Area Sawah, Sumbersari, Kabupaten Sleman",Sumbersari,Sleman,4.1,90,80000,1,0,0,0,0,0,0,1,1,0,1,1
S288,Lapangan Sepakbola Sendangarum,-7.7408195,110.2547792,"Jl. Daratan 3 No.1, Daratan I, Sendangarum, Kabupaten Sleman",Sendangarum,Sleman,4.2,47,75000,1,0,0,0,0,0,0,1,0,0,1,0
S840,Lapangan Tiban,-7.745834,110.2416596,"Dusun Tiban, Slorongan, Sendangmulyo, Sleman Regency",Sendangmulyo,Sleman,4.2,100,65000,1,0,0,0,0,0,0,1,1,0,1,1
S913,Lapangan Gedongan,-7.7621764,110.2590972,"67Q5+4JH, Gedongan, Sumberagung, Kabupaten Sleman",Sumberagung,Sleman,4.3,127,65000,1,0,0,0,0,0,0,1,1,0,1,1
S566,Lapangan Sidorejo,-7.7613506,110.2707028,"Jl. Ngapak - Kentheng No.32, Area Sawah, Sidorejo, Kabupaten Sleman",Sidorejo,Sleman,4.1,28,75000,1,0,0,0,0,0,0,1,0,0,0,0
V381,Lapangan Bolavoli Jamusan Jvc,-7.7668382,110.2436202,"Area Sawah, Sumberagung, Sleman Regency",Sumberagung,Sleman,5,1,35000,0,0,0,1,0,0,0,1,0,0,0,0
V79,Lapangan Voli Arjuna Kliwonan,-7.7484562,110.2705854,"772C+J68, Jl. Klewonan - Pandean, Area Sawah, Sidorejo, Kabupaten Sleman",Sidorejo,Sleman,5,2,50000,0,0,0,1,0,0,0,1,0,0,0,0
V973,Lapangan Bola Voli Kruwet,-7.7580495,110.2628985,"67R7+V72, Kruwet, Sumberagung, Kabupaten Sleman",Sumberagung,Sleman,4.4,9,55000,0,0,0,1,0,0,0,1,0,0,0,0
S276,Lapangan Desa Sendangrejo,-7.7259437,110.2681889,"Sidorejo, Sendangrejo, Minggir, Sidomulyo, Sendangrejo, Kabupaten Sleman",Sendangrejo,Sleman,4.2,195,70000,1,0,0,0,0,0,0,1,1,1,1,1
V84,Mahesa Arena Lapangan Bola Voli Tangisan,-7.7036951,110.277774,"77WH+F6G, Tangisan, Banyurejo, Kabupaten Sleman",Banyurejo,Sleman,5,1,55000,0,0,0,1,0,0,0,1,0,0,0,0
T996,Lapangan Tenis Desa Sendangsari,-7.7137662,110.2599947,"77P5+FXX, Gtakan, Sendangsari, Kabupaten Sleman",Sendangsari,Sleman,5,1,70000,0,0,1,0,0,0,0,1,1,1,1,0
S319,Lapangan Margokaton,-7.7159316,110.2886849,"77MQ+JFF, Jl. Kebon Agung, Sowokaton, Margokaton, Kabupaten Sleman",Margokaton,Sleman,4.3,205,80000,1,0,0,0,0,0,0,1,1,0,1,1
S458,Lapangan Mlati,-7.7326043,110.3294656,"788H+XQ4, Area Sawah, Tlogoadi, Kabupaten Sleman",Tlogoadi,Sleman,4.6,5,65000,1,0,0,0,0,0,0,1,0,0,0,0
S162,Lapangan Gendengan,-7.7371691,110.2992772,"777X+4PJ, Kadipiro, Margodadi, Kabupaten Sleman",Margodadi,Sleman,4.3,295,65000,1,0,0,0,0,0,0,1,1,1,1,1
S358,Lapangan Banyurejo,-7.7021462,110.288179,"77XQ+47V, Barongan, Banyurejo, Kabupaten Sleman",Banyurejo,Sleman,4.5,73,80000,1,0,0,0,0,0,0,1,1,0,1,0
V241,Lapangan Volly Kalurahan Margokaton,-7.7235875,110.2967805,"77GW+HP6, Jl. Sonoharjo, Bokong, Margokaton, Kabupaten Sleman",Margokaton,Sleman,5,3,60000,0,0,0,1,0,0,0,1,0,0,0,0
S239,Lapangan Sanggrahan Tirtoadi,-7.7408581,110.3229747,"No.15, Sanggrahan,, Jl. Cebongan, Jontungan, Tirtoadi, Kabupaten Sleman",Tirtoadi,Sleman,4.3,83,75000,1,0,0,0,0,0,0,1,1,0,1,0
V690,Lapangan Bola Voli Tokerten,-7.7251125,110.3212886,"78FC+XG3, Tokertek, Sumberadi, Kabupaten Sleman",Sumberadi,Sleman,5,4,45000,0,0,0,1,0,0,0,1,0,0,0,0
V245,Lapangan Voly Bantulan,-7.7252707,110.2954795,"BANTULAN, RW.25 RT04, MARGOKATON, SEYEGAN, SLEMAN, Bontulan, Margokaton, Kabupaten Sleman",Margokaton,Sleman,4.3,9,45000,0,0,0,1,0,0,0,1,0,0,0,1
S86,Lapangan Olahraga Desa Sidokarto,-7.7712033,110.3114023,"Area Sawah, Sidokarto, Sleman Regency",Sidokarto,Sleman,4.3,305,70000,1,0,0,0,0,0,1,1,1,1,1,0
S547,Lapangan Sawo,-7.7827825,110.2939933,"678V+VHQ, Area Sawah, Sidomulyo, Sleman Regency",Sidomulyo,Sleman,4.3,136,70000,1,0,0,0,0,0,1,1,1,0,1,1
S540,Lapangan Sepak Bola Berjo,-7.765259,110.284926,"67MM+VXV, Berjo Kidul, Sidoluhur, Sleman Regency",Sidoluhur,Sleman,4.6,72,60000,1,0,0,0,0,0,0,1,0,0,0,0
S367,Lapangan Sidoluhur Sidoluhur Dreams Garden,-7.7651646,110.2848702,"67MM+WWQ, Jl. Ngapak - Kentheng, Berjo Wetan, Sidoluhur, Kabupaten Sleman",Sidoluhur,Sleman,4.7,39,70000,1,0,0,0,0,0,0,1,0,0,0,0
S369,Ahmad Zaeni Soccer Field,-7.7677717,110.2923851,"67JR+VXR, Geneng, Sidoagung, Sleman Regency",Sidoagung,Sleman,4.8,103,70000,1,0,0,0,0,0,0,1,1,0,1,0
V541,Lapangan Bola Voli Mandungan,-7.7572631,110.3113875,"68V6+3HR, Jalan, Mandungan I, Margoluwih, Sleman Regency",Margoluwih,Sleman,4.9,8,45000,0,0,0,1,0,0,0,1,0,0,0,0
V780,Lapangan Bola Voli Neosatelit,-7.7653649,110.2969613,"Jl. Ngapak - Kentheng, Sentul, Sidoagung, Kabupaten Sleman",Sidoagung,Sleman,4.2,20,50000,0,0,0,1,0,0,0,1,0,0,0,0
S58,Lapangan Banyuraden,-7.787277,110.3344753,"687M+3QQ, Area Sawah, Banyuraden, Kabupaten Sleman",Banyuraden,Sleman,4.5,498,65000,1,0,0,0,0,0,0,1,1,1,1,1
S815,Lapangan Ambarketawang Gamping   ,-7.80024,110.3209486,"Wates St No.256, Patukan, Ambarketawang, Sleman Regency",Ambarketawang,Sleman,4.4,123,70000,1,0,0,0,0,0,0,1,1,1,1,0
S639,Lapangan Sepak Bola Balecatur,-7.8056401,110.303311,"58V3+P8V, Gejawan Kulon, Balecatur, Kabupaten Sleman",Balecatur,Sleman,4.3,135,65000,1,0,0,0,0,0,0,1,1,1,1,0
S8,Lapangan Dasawarsa Kadipiro,-7.7986824,110.3475182,"682X+G2C, Kdipiro, Ngestiharjo, Bantul Regency",Ngestiharjo,Bantul,4.3,262,65000,1,0,0,0,0,0,0,1,1,1,1,1
S756,Lapangan Bola Kompi Kavaleri Panser Bs,-7.7794073,110.3317964,"Jalan Ring Road Barat No.114, Gamping, Area Sawah, Banyuraden, Kabupaten Sleman",Banyuraden,Sleman,4.5,58,65000,1,0,0,0,0,0,0,1,0,0,1,1
V995,Lapangan Bola Voli Dwarapala,-7.7848328,110.3182835,"Jl. Mejing Lor, RT.01/RW.02, Mejing Lor, Ambarketawang, Kabupaten Sleman",Ambarketawang,Sleman,4.8,13,62000,0,0,0,1,0,0,0,1,0,0,0,0
S770,Lapangan Popongan,-7.7597135,110.3669109,"69R8+4Q7, Kutu Dukuh, Sinduadi, Kabupaten Sleman",Sinduadi,Sleman,4.2,57,65000,1,0,0,0,0,0,0,1,0,0,0,0
S317,Sinduadi Football Field,-7.7517013,110.3648007,"69X7+8W7, Jombor Kidul, Sinduadi, Kabupaten Sleman",Sinduadi,Sleman,4.3,241,65000,1,0,0,0,0,0,0,1,1,1,1,0
S527,Lapangan Nandan,-7.7517714,110.3693715,"69X9+7PX, Nandan, Sariharjo, Kabupaten Sleman",Sariharjo,Sleman,4.8,25,68000,1,0,0,0,0,0,0,1,0,0,0,1
S665,Lapangan Sepakbola Kelebengan,-7.7665662,110.386891,"69MP+9QC, Depok, Kec. Depok, Karang Gayam, Caturtunggal, Kabupaten Sleman",Caturtunggal,Sleman,4.5,55,70000,1,0,0,0,0,0,0,1,1,0,1,0
S124,Lapangan Nglempong Sariharjo Tengah,-7.7387778,110.3828315,"796M+F4P, Tambak Rejo, Sariharjo, Kabupaten Sleman",Sariharjo,Sleman,4.7,16,65000,1,0,0,0,0,0,0,1,0,0,0,0
S285,Lapangan Sepak Bola Kentungan,-7.7496927,110.3859506,"Kaliurang St No.Km 6,5, Kentungan, Condongcatur, Sleman Regency",Condongcatur,Sleman,4.4,18,67000,1,0,0,0,0,0,0,1,0,0,0,0
S379,Lapangan Ft Uny,-7.7686883,110.3883267,"69JQ+G8G, Karang Gayam, Caturtunggal, Sleman Regency",Caturtunggal,Sleman,4.9,8,74000,1,0,0,0,0,0,0,1,0,0,0,0
S798,Lapangan Lempongsari,-7.7387743,110.3826984,"796M+F3W, Randuguang, Sariharjo, Kabupaten Sleman",Sariharjo,Sleman,3.9,17,65000,1,0,0,0,0,0,0,1,0,0,0,0
S468,Lapangan Sono Raya,-7.744453,110.3831105,"Kayen, Condongcatur, Sleman Regency",Condongcatur,Sleman,4.4,197,63000,1,0,0,0,0,0,0,1,1,1,1,1
S533,Lapangan Sepakbola Ndb Maguwoharjo,-7.7839828,110.4344587,"6C8M+CQ4, Karangploso, Maguwoharjo, Kabupaten Sleman",Maguwoharjo,Sleman,4.4,30,65000,1,0,0,0,0,0,0,1,0,0,0,0
S740,Lapangan Minomartani,-7.7323635,110.4042711,"7C93+3P2, Gantalan, Minomartani, Kabupaten Sleman",Minomartani,Sleman,4.3,251,65000,1,0,0,0,0,0,0,1,1,1,1,0
S281,Lapangan Janti,-7.7848278,110.411283,"6C86+3G7, Jl. Raya Janti, Gowok, Caturtunggal, Kabupaten Sleman",Caturtunggal,Sleman,4.6,65,63000,1,0,0,0,0,0,0,1,1,0,1,0
S331,Lapangan Kopasgat,-7.803474,110.4240235,"5CWF+JJ6, Area Sawah/Kebun, Sendangtirto, Kabupaten Sleman",Sendangtirto,Sleman,4.6,106,70000,1,0,0,0,0,0,0,1,1,0,1,1
S590,Lapangan Sendangtirto Heri Tico,-7.8151666,110.4302426,"5CMJ+W3Q, Jetak, Sendangtirto, Kabupaten Sleman",Sendangtirto,Sleman,4.2,51,66000,1,0,0,0,0,0,0,1,1,0,1,0
S269,Lapangan Gamelan Sendangtirto,-7.815442,110.4301028,"5CMJ+R2H, Desa Gamelan, Sendangtirto, Jetak, Sendangtirto, Kabupaten Sleman",Sendangtirto,Sleman,4.3,163,68000,1,0,0,0,0,0,0,1,1,1,1,1
S245,Lapangan Raden Ronggo,-7.7667077,110.4706799,"6FMC+877, Glondong, Tirtomartani, Kabupaten Sleman",Tirtomartani,Sleman,4.5,352,68000,1,0,0,0,0,0,1,1,1,1,1,1
S947,Lapangan Kelurahan Bokoharjo,-7.764858,110.4892911,"Gatak, Bokoharjo, Sleman Regency",Bokoharjo,Sleman,4.5,49,65000,1,0,0,0,0,0,0,1,0,0,0,0
S731,Mandala Purwa Bhakti,-7.772744,110.449694,"Jl. Ukrim, Kadirojo I, Purwomartani, Kabupaten Sleman",Purwomartani,Sleman,4.4,158,68000,1,0,0,0,0,0,0,1,1,1,1,0
S334,Lapangan Temanggal,-7.7613875,110.4557969,"6FQ4+C8V, Sambisari, Purwomartani, Kabupaten Sleman",Purwomartani,Sleman,4.5,82,65000,1,0,0,0,0,0,0,1,1,0,1,0
S504,Lapangan Macanan Pss Sleman Training Ground,-7.7937596,110.486349,"6F4P+FGX, Jl. Gendheng Sorogedug., Serut, Madurejo, Kabupaten Sleman",Madurejo,Sleman,4.2,252,68000,1,0,0,0,0,0,1,1,1,1,1,0
S125,Lapangan Karangnongko,-7.7479994,110.4718313,"7F2C+RP4, Jl. Karangnongko, Karang Nongko, Tirtomartani, Kabupaten Sleman",Tirtomartani,Sleman,4,51,63000,1,0,0,0,0,0,0,1,1,0,1,0
S318,Lapangan Kepatihan,-7.7580478,110.4826191,"6FRM+Q2Q, Kepatihan, RW.01, Randu Gunting, Tamanmartani, Kabupaten Sleman",Tamanmartani,Sleman,4.4,46,64000,1,0,0,0,0,0,0,1,0,0,0,0
S252,Lapangan Bayen,-7.747334,110.4610052,"7F36+3C6, Jl. Cangkringan, Babadan, Purwomartani, Kabupaten Sleman",Purwomartani,Sleman,4.2,66,65000,1,0,0,0,0,0,0,1,1,0,1,0
S100,Lapangan Kayen Wedomartani Ngemplak Sleman Yogyakarta,-7.7363046,110.421343,"Jl. Stadion Jl. Kayen Raya No.RT03/40, Blotan, Wedomartani, Kabupaten Sleman",Wedomartani,Sleman,4.5,14,62000,1,0,0,0,0,0,0,1,0,0,0,0
V882,Lapangan Gondang Legi,-7.7278026,110.4399652,"7CCQ+VXG, Dusun, Gondang Legi, Wedomartani, Kabupaten Sleman",Wedomartani,Sleman,4,2,45000,0,0,0,1,0,0,0,1,0,0,0,0
S812,Village Field Kledokan,-7.7261427,110.4699651,"7FF9+GXW, Kledoan, Selomartani, Kabupaten Sleman",Selomartani,Sleman,4.3,67,62000,1,0,0,0,0,0,0,1,1,0,1,0
V978,Lapangan Ganesha Bakalan,-7.6753812,110.4482445,"8CFX+R7X, Huntap, Bakalan, Argomulyo, Kabupaten Sleman",Argomulyo,Sleman,4.8,25,42000,0,0,0,1,0,0,0,1,0,0,0,0
V193,Lapangan Bintang Utara,-7.7277451,110.4396199,"7CCQ+WR5, Jalan, Gondang Legi, Wedomartani, Sleman Regency",Wedomartani,Sleman,4.7,9,45000,0,0,0,1,0,0,0,1,0,0,0,0
S497,Sariharjo Football Field,-7.7134606,110.3849012,"79PM+JX6, Tambak Rejo, Sariharjo, Kabupaten Sleman",Sariharjo,Sleman,4.4,350,65000,1,0,0,1,0,0,1,1,1,1,1,1
S866,Lapangan Donoharjo,-7.6866634,110.3886854,"Jl. Palagan Tentara Pelajar Jl. Kayunan Raya, Kasenan, Donoharjo, Kabupaten Sleman",Donoharjo,Sleman,4.2,148,64000,1,0,0,0,0,0,0,1,1,0,1,0
S325,Lapangan Bola Uii,-7.6893384,110.4139978,"Kampus Terpadu UII, Km.14,5, Jl. Kaliurang, Tj. Sari, Umbulmartani, Kabupaten Sleman",Umbulmartani,Sleman,4.8,298,72000,1,0,0,0,0,0,0,1,1,1,1,1
S100,Lapangan Sepak Bola Gadingan,-7.7155048,110.4066592,"7CM4+QMV, Jl. Gadingan Jl. Kaliurang, Gadingan, Sinduharjo, Kabupaten Sleman",Sinduharjo,Sleman,4.4,140,65000,1,0,0,0,0,0,0,1,1,0,1,0
B36,Lapangan Basket Donoharjo Basketball Court,-7.6900411,110.3891917,"Gondong, Donoharjo, Sleman Regency",Donoharjo,Sleman,5,18,40000,0,0,0,0,0,1,0,1,1,1,1,0
S569,Lapangan Ngetiran,-7.7135061,110.3849437,"79PM+HXW, Tambak Rejo, Sariharjo, Kabupaten Sleman",Sariharjo,Sleman,4.5,70,62000,1,0,0,0,0,0,0,1,1,0,1,0
S586,Lapangan Murangan,-7.6902721,110.3419627,"885R+VQW, Murangan,, Panggeran 8, Triharjo, Kabupaten Sleman",Triharjo,Sleman,4.4,140,62000,1,0,0,0,0,0,0,1,1,0,1,0
